id,created_at,text
698646041176907778,2016-02-13 23:12:51,"@IssyHatt no, not in my opinion. There's a debate going on right now about the next justice."
698645786276425728,2016-02-13 23:11:50,"@StPatrickofIre only if you think ""advice and consent"" was intended to mean ""unless they think its in their political interests to wait"""
698645411536351232,2016-02-13 23:10:20,@ggreenwald It looks like they're doing a pretty good imitation of Antonin Scalia
698645202320265217,2016-02-13 23:09:31,"@IssyHatt it matters today, so I'm saying it today."
698644961902743552,2016-02-13 23:08:33,@slk2286 feel free to point to where in the constitution it says a president's power to nominate supreme court justices ends at year 3
698644299735404544,2016-02-13 23:05:55,@ody357 Oh I don't know about that. I mean you can't stop trying to talk to me. That's something.
698644180445233152,2016-02-13 23:05:27,"This is based off of a careful, rigorous ignoring of the constitution. https://t.co/FWoB5Xj6i3"
698643450011340800,2016-02-13 23:02:33,@IssyHatt which is why I haven't contacted his family. I expressed my views on Scalia's actions to the people who chose to follow me
698643154224844800,2016-02-13 23:01:22,"@CorporaCallosa ok, Chris Matthews then. a pundit, though not one I'd define as liberal. He's not in charge. Politicians are"
698642922577616896,2016-02-13 23:00:27,@CharlesCCW1 Insults lose a good bit of their bite when I don't know or care who you are
698642689336586240,2016-02-13 22:59:31,"@CorporaCallosa you're comparing some blogger I've never heard of to presidential candidates, congressmen, and senators?"
698642551813705728,2016-02-13 22:58:59,@GeorgeJasko we are
698642392941899776,2016-02-13 22:58:21,Only people who don't want a political appointees actions discussed are those who agree with them or don't want to be forced to face them.
698642141837275137,2016-02-13 22:57:21,"@MixedPancake If he didn't want his politics discussed when he died, he shouldn't have held a political appointment until his death."
698642004775800832,2016-02-13 22:56:48,@TorchOWyatt Understanding how our atmosphere works doesn't appear to be one of your strong suits.
698641882381832193,2016-02-13 22:56:19,"Antonin Scalia compared homosexuality to murder, prostitution, drug addiction, incest, adultery, polygamy, child porn, bestiality, and more."
698640763769360384,2016-02-13 22:51:52,"@EricWallace117 they'll try to stop it, and they might succeed, but there's no rule that the pres can't nominate someone in his last year"
698640603903492096,2016-02-13 22:51:14,@phfreedom take it up with the constitution
