id,created_at,text
698264115639382020,2016-02-12 21:55:12,"Deep from the heart of Texas -- a big endorsement for John Kasich! 

https://t.co/lA8Wv1gSnk https://t.co/5y6OK7RUaa"
698261581759705089,2016-02-12 21:45:08,RSVP here! https://t.co/OYFdAOTR7V https://t.co/JMYRyF1TPo
698258902245363713,2016-02-12 21:34:29,".@Gov_Gilmore felt the call to serve in both our military and elected office. That courage should be honored. Best of luck, governor! -John"
698257914562224129,2016-02-12 21:30:34,RT @WHIORadio: . @JohnKasich plans to woo voters under 1 in South Carolina. https://t.co/Rb01FGjeZ0
698255867242684416,2016-02-12 21:22:26,"Everyone has their challenges. It's how we respond to them and grow from them that matters.

https://t.co/1Wndotivap
https://t.co/LJu9LY4Jpk"
698255675223244800,2016-02-12 21:21:40,"Buckle Up, America!
https://t.co/1Wndotivap
https://t.co/bsfuI3lMNJ"
698247646104793088,2016-02-12 20:49:46,"South Carolina voters are ready for a new kind of positive, conservative leadership. #SCPrimary #fits
https://t.co/YmvyFgRI6l"
698242474934984707,2016-02-12 20:29:13,"Quick stop at Dukes Bar-B-Q in Orangeburg, SC where @JohnKasich advocated for returning power and $ to the states. https://t.co/yz9h4YR8y3"
698224462379008000,2016-02-12 19:17:38,Another #SCPrimary endorsement for Gov. John Kasich. Proud to have @phyllish21 on the team! https://t.co/RpUmLh6awO
698218350967656452,2016-02-12 18:53:21,Want to support @JohnKasich from home? Join our National Phone From Home Program! https://t.co/mKNnQlpV0n https://t.co/x52GEWepHW
698201924450041860,2016-02-12 17:48:05,"RT @TeamJohnKasich: Good to have you on board, Chris! 

https://t.co/UxzeGlitRR https://t.co/Oe3PRYKmSa"
698158927565844480,2016-02-12 14:57:14,"Everyone has their own challenges and obstacles, and John Kasich is no different. 

https://t.co/QyGKWTWXLk
https://t.co/3NYyaCLYIW"
698155868026605568,2016-02-12 14:45:04,"America.

Buckle Up.

https://t.co/QyGKWTWXLk
https://t.co/YUJkBcydiq"
698148543933054977,2016-02-12 14:15:58,RT @CNNPolitics: First on CNN: @JohnKasich keeps it positive in new South Carolina ads https://t.co/iMhRvqxZos via @SaraMurray https://t.co…
697993779060613120,2016-02-12 04:00:59,It doesn't take government... https://t.co/1VMXjQl9Ox
697986824564817920,2016-02-12 03:33:21,Our nation's veterans have been ignored long enough. Let's honor them by providing the care they earned. https://t.co/YGgmzUIaPp
697984707473076225,2016-02-12 03:24:56,John Kasich has 18 years of national security experience. Read his plan to strengthen our military here: https://t.co/rvquDJzq9w
697979396502769664,2016-02-12 03:03:50,We know lower taxes boost economic growth. It's worked in Ohio and it will work for America. https://t.co/SegcheGN5E
697974929103462402,2016-02-12 02:46:05,"John Kasich doesn't just talk prison reform. His team has done it and made Ohio a national model of success.

https://t.co/wfhg3CjNjK"
697969426516307972,2016-02-12 02:24:13,"As president @JohnKasich will return power, money &amp; influence to the states. How? https://t.co/rvquDJzq9w #DemDebate https://t.co/rmV1OHvLqR"
697968899707551745,2016-02-12 02:22:07,John Kasich said NO to an Obamacare state exchange. He will repeal and replace Obamacare as president. #DemDebate https://t.co/wWjdiSNSis
697923164261769216,2016-02-11 23:20:23,Strong work by our team to get a new venue to accommodate the surge in RSVPs in Florence. #SCPrimary https://t.co/4HuK2K3Mbh
697904317773299712,2016-02-11 22:05:30,RT @MaryBonoUSA: Shifting momentum for @JohnKasich Good sign! https://t.co/IEG614IyDJ
697904017142198272,2016-02-11 22:04:18,"When you have @JohnKasich's record of results, you don't need to go negative. #SCPrimary
https://t.co/0euQbfxU3g"
697903560877547521,2016-02-11 22:02:29,Our #SCPrimary team is growing. Good to have State Rep. Donna Hicks on board! https://t.co/BwLdaQ1YHt
697886452013785089,2016-02-11 20:54:30,"John Kasich is ready to get to work for America. 

Come join our team. Sign up at https://t.co/dy8KnZ122T https://t.co/111LvJK19b"
697864917706260481,2016-02-11 19:28:56,"After making major waves at Myrtle Beach, @JohnKasich is off to Florence, SC. #dadjoke #Kasich4Us https://t.co/YuWwFYoHWI"
697856769528303617,2016-02-11 18:56:34,Another look at the incredible crowd out to see John Kasich in Myrtle Beach. Absolutely packed. #Kasich4Us https://t.co/VxrK5kAIPL
697851233772662784,2016-02-11 18:34:34,RT @TeamJohnKasich: Packed 350 more people into this afternoon's #SCPrimary venue than we were expecting. Kasich momentum is real. https://…
697850832453292032,2016-02-11 18:32:58,Nearly 500 strong inside and outside today to hear John Kasich's vision for a stronger America. #SCPrimary https://t.co/JMu3GxMqfA
697836499287597056,2016-02-11 17:36:01,"RT @hughhewitt: ""Pressure is a mom that's got three kids and the husband walked out the door,"" @johnkasich 2 @jamiegangel ""Pressure is not …"
697831245582049281,2016-02-11 17:15:08,RT @EmmaleeKalmbach: 150+ waiting to get into @JohnKasich's event in N. Myrtle Beach. 300+ already inside! #SCPrimary #Kasich4Us https://t.…
697822122748547072,2016-02-11 16:38:53,"The momentum is real. John Kasich is ready to drive America ahead. 

LINK: https://t.co/ew46E3iljK https://t.co/xYsGcbbLVV"
697808593198956544,2016-02-11 15:45:07,In Pawleys Island @JohnKasich advocates replacing Obamacare w/ a healthcare system that really works for Americans. https://t.co/9LgFFpP3zG
697802856850714624,2016-02-11 15:22:20,".@JohnKasich starts the day in Pawleys Island, SC outside Applewood House of Pancakes. Now that's an overflow crowd! https://t.co/QelQvbtTr8"
697793095677648896,2016-02-11 14:43:33,"RT @cslick803: Two rooms of overflow and 30 minutes out for John Kasich in Pawleys Island, SC! Everyone having a blast! #Kasich4Us https://…"
697791626060689408,2016-02-11 14:37:42,RT @KeepitMadeinUSA: What did @JohnKasich do after his big night in NH? He toured a South Carolina steel mill: https://t.co/10HZRDVGQd #Kee…
697789604338991105,2016-02-11 14:29:40,"It takes courage to step into the ring for a chance to become leader of the free world. Gov. @ChrisChristie, you've done New Jersey proud."
697772431424024576,2016-02-11 13:21:26,"""Kasich's idea of what our politics might be shone brightly."" 

https://t.co/z23DwuiTNw"
697626074860007424,2016-02-11 03:39:52,"A great day in SC! Gov. Kasich showed voters the kind of rock-solid leadership that can move America forward. 

https://t.co/QltwsHsp0R"
697591339727396864,2016-02-11 01:21:50,"Today, these voters in Charleston &amp; Huger saw a leader offering real solutions to real problems. #SCPrimary https://t.co/012xZIPoZy"
697560031202508800,2016-02-10 23:17:26,"Planned Parenthood can't and won't intimidate me. I'm proudly pro-life. -John

https://t.co/FWVVQ8U1pH"
697522726693507072,2016-02-10 20:49:12,".@JohnKasich landed in South Carolina with incredible energy and momentum, and South Carolina has noticed!
https://t.co/HhcBGZ5DoU"
697516353767534592,2016-02-10 20:23:52,".@CarlyFiorina, thanks for being an inspiration to all Americans who want to make a difference. I wish you the best. -John"
697514578456891392,2016-02-10 20:16:49,"Last night @JohnKasich's optimistic message paid off. Now, the rest of the country will get the chance to hear it.
https://t.co/3cJnRF2bbd"
697509383740108801,2016-02-10 19:56:10,Don't miss @JohnKasich on @FoxNews with @seanhannity tonight at 10:15PM EST!
697495981017985026,2016-02-10 19:02:55,No candidate is more ready to lead our brave men and women as Commander-in-Chief than John Kasich. #Kasich4Us https://t.co/PFojFxLpSE
697478581639909376,2016-02-10 17:53:47,.@JohnKasich speaks to an engaged S. Carolina audience about what it takes to be an executive &amp; find solutions. https://t.co/EQriKCgDir
697477143115071488,2016-02-10 17:48:04,"Heading into South Carolina with momentum. Buckle up, America. Here we go! #Kasich4Us
https://t.co/5LtamD6KJ1"
697475724085764096,2016-02-10 17:42:25,RT @WHIORadio: Ohio Gov @JohnKasich live now from South Carolina. https://t.co/FClacRDAE0 https://t.co/Q3m1LMNf0v
697475604778782720,2016-02-10 17:41:57,"RT @MarkHalperin: .@JohnKasich 1st post-NH event in SC shows new realities: crowd clearly eager to hear his bio, laughing easily at his jok…"
697467895396364288,2016-02-10 17:11:19,This is what happens when RSVPs to @JohnKasich's first South Carolina event jump 500% overnight! #SCPrimary https://t.co/IAslhO5O7U
697463584876580865,2016-02-10 16:54:11,"10 mins before @JohnKasich arrives &amp; @finnsbrickoven in Mt. Pleasant, SC is filled to capacity! #SCPrimary https://t.co/vOVt0Cb5Ez"
697461556465004544,2016-02-10 16:46:07,RT @StacyJacobsonTV: Lots of patriotism and southern pride in Ohio Gov. @JohnKasich's playlist at Mt. Pleasant event today. https://t.co/SV…
697459478506110976,2016-02-10 16:37:52,RT @StacyJacobsonTV: 6 minutes after doors open- it's standing-room only for @JohnKasich event at Finn's Pizza in Mt. Pleasant. https://t.c…
